timestamp,root_pos_x,root_pos_y,root_pos_z,root_quat_x,root_quat_y,root_quat_z,root_quat_w,lumbar_yaw_joint,lumbar_roll_joint,lumbar_pitch_joint,left_shoulder_pitch_joint,left_shoulder_roll_joint,left_shoulder_yaw_joint,left_elbow_pitch_joint,left_elbow_yaw_joint,left_wrist_pitch_joint,left_wrist_roll_joint,right_shoulder_pitch_joint,right_shoulder_roll_joint,right_shoulder_yaw_joint,right_elbow_pitch_joint,right_elbow_yaw_joint,right_wrist_pitch_joint,right_wrist_roll_joint,left_hip_pitch_joint,left_hip_roll_joint,left_hip_yaw_joint,left_knee_pitch_joint,left_ankle_pitch_joint,left_ankle_roll_joint,right_hip_pitch_joint,right_hip_roll_joint,right_hip_yaw_joint,right_knee_pitch_joint,right_ankle_pitch_joint,right_ankle_roll_joint
0.0,-0.6742080856716289,-1.8501713414285144,0.6124312420646161,0.0278833209666244,-0.0398889632549703,0.7554834487005867,0.6533575971562463,-0.2954495566446372,0.0199464104849093,0.0741115198455902,0.0243159750496592,-0.0341797425513587,0.3077226044389995,0.7234657338290595,0.0190173397298843,0.0,0.0,0.1862150095659506,-0.0594439101468929,0.3175376612559881,0.339098259331372,0.0143097927768174,0.0,0.0,-0.524124092635553,0.1250523764648277,0.470355701332692,0.5743951966412161,-0.2223904721093966,0.3686112310126683,-0.4179040164323649,-0.0737929515106432,0.1174839884827716,0.4625884526606684,-0.0818410451738664,0.0753485818012101
0.0333333333333333,-0.6726996842349008,-1.8410051437362327,0.6133394824783271,0.0273367319553192,-0.04009950772519,0.7548848976317418,0.6540592663464951,-0.2462414419540798,0.0204064035422204,0.0656633992774926,0.0194123955844332,-0.0428753463528455,0.2732519914997992,0.6617721223142674,0.0178835562654585,0.0,0.0,0.1727369649085909,-0.0446741321488276,0.2715517714748409,0.3069763667748068,0.0128825795520459,0.0,0.0,-0.4952817451563504,0.0970488931933208,0.4939985251486347,0.6332614780652414,-0.2056996179191116,0.3932850426944418,-0.3914346428894781,-0.0754293721118126,0.102467130399865,0.449796486165326,-0.0842726174797794,0.0673194719718755
0.0666666666666666,-0.6712416711009884,-1.8319969115758672,0.6140942285932872,0.0269136715077123,-0.0406570811273823,0.754248263532551,0.6547764603269637,-0.2001078145392378,0.020532819697912,0.0580851192254606,0.0155423987713377,-0.0507305043051149,0.2416454048916413,0.6038531713276337,0.0168777641651336,0.0,0.0,0.1595879444358857,-0.031267769060712,0.229276337230998,0.2775231172019767,0.0116959343467602,0.0,0.0,-0.4669657500783177,0.0684442374259641,0.5168162678695569,0.6915558640740262,-0.1915062867273439,0.4159370761613343,-0.3652892854878997,-0.0771923089780476,0.0880116983761055,0.4372711316034054,-0.0867300467199644,0.059560907150479
0.1,-0.6698686189167437,-1.8232626630176272,0.6147261704038196,0.0266461491495172,-0.0414687661451356,0.7534393287514043,0.6556672189918719,-0.1595592720367001,0.020046328942694,0.052081659363583,0.0135543634503434,-0.0570472711303765,0.2152020637594872,0.5527588622472429,0.0160984649439788,0.0,0.0,0.1470498420134775,-0.0203476676205715,0.1936915820897427,0.252930630603723,0.0109179172924514,0.0,0.0,-0.4395726645659364,0.0388070420834038,0.5379979975598446,0.7486664756724429,-0.1819453562686864,0.4347360538451737,-0.3397904448898585,-0.0791748383074641,0.0745769920579066,0.4252303076304782,-0.0892449699770683,0.0523160649419973
0.1333333333333333,-0.6685908246144955,-1.814850792473642,0.6153177677232631,0.026476056438784,-0.0420676356668926,0.7523157191868611,0.6569249509108358,-0.12615723570798,0.0187593476318423,0.0480816524020403,0.0139989934504737,-0.0613530691704981,0.1952785808073623,0.5103056101650328,0.015596299646714,0.0,0.0,0.1353100457739847,-0.0126313035767831,0.1665617861367946,0.2345859331812374,0.0105969513963473,0.0,0.0,-0.4132463563966402,0.0079848920166546,0.5567419439315721,0.8039780522547715,-0.1785432639365656,0.4484090517860213,-0.3151821623577353,-0.0814181126022288,0.0624172627609058,0.4138105618197642,-0.0918752821450786,0.0457785452370808
0.1666666666666666,-0.6673943019677562,-1.806738115272487,0.6159188472659223,0.0263367459509511,-0.0421114842423875,0.7509151948019135,0.6585281838488181,-0.1003924575850965,0.0165890928319362,0.0461933694559295,0.0170794699467701,-0.063433780926176,0.1821743387423169,0.476934740379779,0.0153713562744425,0.0,0.0,0.1244434491079752,-0.0083697779919065,0.148286262437792,0.2229381936282374,0.0106738555630594,0.0,0.0,-0.3878498295297099,-0.0238209216424432,0.5722919397415777,0.8568818893763318,-0.1820559615813784,0.4564150038240533,-0.2915898508940245,-0.0839042230911605,0.0515530304354386,0.4030483441139545,-0.0947034446853703,0.0400744399054256
0.2,-0.6662488407685564,-1.7988441811348834,0.6170002149266975,0.0262304763563952,-0.0417554535828926,0.7494831581935419,0.6601843983240121,-0.081811391345915,0.0135494782995983,0.0462380753512632,0.022682029140624,-0.0633143616415302,0.1752748019212135,0.4519116017727607,0.0153808096750212,0.0,0.0,0.1144145616128643,-0.0073949677077077,0.1380821877751856,0.2175822028108601,0.0110293788576558,0.0,0.0,-0.3629947442389669,-0.0560463095995825,0.5839802452828815,0.9067973620064176,-0.1924336542635001,0.4589772147445847,-0.2689855522195651,-0.0865630454970455,0.0417952929634391,0.39287862221194,-0.0978261402659191,0.0352527001726121
0.2333333333333333,-0.6651210765986642,-1.7910579243110667,0.6179848235683857,0.026238113905725,-0.0414930621427465,0.7482527419639825,0.6615948316878467,-0.0692998056097735,0.0097330939041342,0.0478416857601825,0.0304628179260469,-0.0612092900850558,0.1733608160744082,0.4337409753854815,0.015551466169404,0.0,0.0,0.1050982986795199,-0.0092389447830979,0.134382186103845,0.2174993066646525,0.0115362167756109,0.0,0.0,-0.3381203130118172,-0.0878263779320585,0.5912729125360547,0.9532028291254562,-0.2089002074339283,0.4569781348677926,-0.2471781158669749,-0.0892890702795731,0.032808740613796,0.3831543839055657,-0.1013389274725649,0.0312862963373809
0.2666666666666666,-0.6639884735918448,-1.783266801895292,0.6187259894703624,0.0264531962851068,-0.0416550300094641,0.7471997897331725,0.6627650874208109,-0.0614096209369237,0.005294689759532,0.050550747921725,0.0399553876033311,-0.0574706624980034,0.1749657532188039,0.420637686771022,0.015794978859513,0.0,0.0,0.0963124850693237,-0.0132771963264264,0.1352942835751703,0.2213623270257694,0.0120917537721295,0.0,0.0,-0.3126050861652995,-0.1181162472424905,0.5938108212676267,0.9956692520731016,-0.2301162002698973,0.451791601488221,-0.2258407416573124,-0.0919633532879802,0.0241954684634874,0.3736856574256118,-0.1053197719278057,0.0280846910311682
0.3,-0.6628496178492818,-1.7753795078956172,0.6193067996841235,0.0268893438377191,-0.0421052467111291,0.7460531701035715,0.6640096224948726,-0.05663888739156,0.0004412196007009,0.0539363223352035,0.0506663975325017,-0.0525524411702665,0.1786810606947863,0.410918534809216,0.0160248215669927,0.0,0.0,0.0878516310394875,-0.0188547065337069,0.1389954326414827,0.2278153393303981,0.0126255362179603,0.0,0.0,-0.2858872042138264,-0.1458433225056945,0.5914363192276272,1.0338870364901855,-0.2543879455855652,0.4451374942553805,-0.2045736234800613,-0.094476066484182,0.0155813750853139,0.364289287534485,-0.1098136689184886,0.0255156581160401
